station_id,name,arrondissement,lat,lon
421,Hochelaga / de l'Assomption,Mercier - Hochelaga-Maisonneuve,45.56688309109519,-73.53943817317486
776,Hodge / Laperrière,Saint-Laurent,45.51369983907863,-73.6650772206849
890,Hogan / Ontario,Ville-Marie,45.53530299560492,-73.55113729834557
375,Holt / Fullum,Rosemont - La Petite-Patrie,45.543937325185645,-73.58444631099701
881,Hotel-de-Ville / du Mont-Royal,Le Plateau-Mont-Royal,45.522178004145694,-73.58460858464241
1047,Hudson / Goyer,Côte-des-Neiges - Notre-Dame-de-Grâce,45.50743736785586,-73.63265757772751
1188,Hudson / de Kent,Côte-des-Neiges - Notre-Dame-de-Grâce,45.50592207073378,-73.62935185432434
364,Hutchison / Beaubien,Rosemont - La Petite-Patrie,45.52605851018324,-73.61296892166138
423,Hutchison / Prince-Arthur,Le Plateau-Mont-Royal,45.50975858607626,-73.57610732316971
312,Hutchison / Van Horne,Outremont,45.52497612960628,-73.61066222190857
227,Hélène-Baillargeon / St-Denis,Le Plateau-Mont-Royal,45.52974,-73.59527
456,Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),Côte-des-Neiges - Notre-Dame-de-Grâce,45.49624140543275,-73.62983867526054
827,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),Rosemont - La Petite-Patrie,45.575707,-73.561562
575,Hôpital Pierre-Boucher (Jacques-Cartier / Bourdon),Longueuil,45.53653210295224,-73.4576690196991
708,Hôpital Sacré-Coeur (Forbes),Ahuntsic-Cartierville,45.5319435900764,-73.71360540390015
351,Hôpital Santa Cabrini (de Pontoise / d'Évreux),Saint-Léonard,45.58135403391153,-73.57260999085156
185,IUSMM (Georges-Villeneuve),Mercier - Hochelaga-Maisonneuve,45.58661042838809,-73.52969169616699
753,Industriel / Louis-J.-Lafortune,Boucherville,45.58190955549507,-73.45529912039638
516,Irwin / Allard,LaSalle,45.44890342900198,-73.6049048602581
469,Jacques-Casault / Christophe-Colomb,Ahuntsic-Cartierville,45.551961779348346,-73.6303174495697
795,Jacques-Le Ber / de la Pointe Nord,Verdun,45.47259900304475,-73.5398056358099
596,Jean Langlois / Fullum,Ville-Marie,45.526499983000186,-73.54575277422555
1082,Jean-Brillant / Decelles,Côte-des-Neiges - Notre-Dame-de-Grâce,45.49778597185361,-73.62017994139023
768,Jean-Paul-Vincent / Adoncour,Longueuil,45.5646764291021,-73.47957750896057
894,Jean-Rivard / du Cirque,Villeray—Saint-Michel—Parc-Extension,45.56268743796862,-73.61651211977005
53,Jean-Talon / de l'Épée,Villeray—Saint-Michel—Parc-Extension,45.52794135176983,-73.62388551235199
940,Jean-d’Estrées / Notre-Dame,Ville-Marie,45.49439027388589,-73.56391131877899
441,Jeanne-Mance / Beaubien,Rosemont - La Petite-Patrie,45.527650097960205,-73.61229971051216
259,Jeanne-Mance / Laurier,Le Plateau-Mont-Royal,45.52027633320609,-73.59497621666378
37,Jeanne-Mance / René-Lévesque,Ville-Marie,45.5063713381299,-73.5642009973526
100,Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50928678961862,-73.57101917266846
853,Jeanne-Mance / St-Martin O,Laval,45.55729575447216,-73.74795377254486
372,Jeanne-Mance / St-Viateur,Le Plateau-Mont-Royal,45.523026476635074,-73.60184043645859
213,Jeanne-d'Arc / Ontario,Mercier - Hochelaga-Maisonneuve,45.54959767887176,-73.54187428951263
247,Jogues / Allard,Le Sud-Ouest,45.450020323797766,-73.60030621290207
133,Joseph-Manseau / René-Levesque,Ville-Marie,45.49168652100804,-73.57682347297668
645,Keller / Cousineau,Saint-Laurent,45.52355020292929,-73.7138856947422
527,Kirkfield / de Chambois,Côte-des-Neiges - Notre-Dame-de-Grâce,45.51293324107222,-73.63389015197754
728,La Fontaine / Alexandre-de-Sève,Ville-Marie,45.52330366033427,-73.55799973011017
981,La Fontaine / Cadillac,Mercier - Hochelaga-Maisonneuve,45.5698417467524,-73.52553829550743
976,La Fontaine / Lyall,Mercier - Hochelaga-Maisonneuve,45.57943760505458,-73.5196280479431
587,La Ronde,Ville-Marie,45.52156536710626,-73.53533238172531
11,La Tour de Montréal (Pierre-de-Coubertin / Bennett),Mercier - Hochelaga-Maisonneuve,45.55970526805903,-73.55155438184738
648,LaSalle / 37e avenue,LaSalle,45.41629466150536,-73.6129005253315
656,LaSalle / 90e avenue,LaSalle,45.41774583815495,-73.64518761634827
515,LaSalle / Crawford,Verdun,45.43791516514076,-73.58253550531117
352,LaSalle / Godin,Verdun,45.44693448484644,-73.57219934463501
197,Labadie / du Parc,Le Plateau-Mont-Royal,45.5198946757576,-73.59682738780975
1145,Labonté / Coteau-Rouge,Longueuil,45.52678709314503,-73.49153663970355
426,Lacombe / Victoria,Côte-des-Neiges - Notre-Dame-de-Grâce,45.49048314001669,-73.62913727760315
1097,Lafontaine / Panet,Ville-Marie,45.52209288121081,-73.55914508279966
407,Laforest / Dudemaine,Ahuntsic-Cartierville,45.539806548176045,-73.6872661113739
1235,Lahaie / Meunier,Laval,45.56822356902519,-73.68590623140335
479,Laird / Glencoe,Mont-Royal,45.50619158460727,-73.64230799681536
39,Lajeunesse / Villeray,Villeray—Saint-Michel—Parc-Extension,45.54218173507584,-73.62268656492233
313,Lajeunesse / de Liège,Villeray—Saint-Michel—Parc-Extension,45.54566376066234,-73.63510044919167
793,Lamarre / Lavallée,Longueuil,45.53374770433337,-73.48599582910538
46,Lanaudière / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.545350334193245,-73.61032962799072
803,Langelier / Marie-Victorin,Montréal-Nord,45.61451982045293,-73.6118745803833
1127,Lanouette / de l'Église,Verdun,45.46337393327436,-73.57683420181274
298,Lapierre / Serge,LaSalle,45.43854405099729,-73.62021625041962
647,Larivière / de Lorimier,Ville-Marie,45.5291345371163,-73.55923354625702
83,Laurier / St-Denis,Le Plateau-Mont-Royal,45.52714838624861,-73.58947947621346
333,Laurier / de Bordeaux,Le Plateau-Mont-Royal,45.53725128371284,-73.57918381690979
326,Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.53244901681983,-73.5847695171833
819,Laval / Duluth,Le Plateau-Mont-Royal,45.519192617838605,-73.57715926134915
969,Laval / Rachel,Le Plateau-Mont-Royal,45.52022449558384,-73.5795271396637
653,Laval / du Mont-Royal,Le Plateau-Mont-Royal,45.5223645775784,-73.58414590358734
842,Le Corbusier / St-Martin O,Laval,45.56500671740751,-73.7319054454565
935,Le Royer / St-Laurent,Ville-Marie,45.50597445022123,-73.55429930616083
864,Lebrun / Bédard,Longueuil,45.5470644513283,-73.45196210302673
1053,Legendre / André-Grasset,Ahuntsic-Cartierville,45.5585431972121,-73.63820562786714
811,Leman / de Chateaubriand,Villeray—Saint-Michel—Parc-Extension,45.54721107501036,-73.63105237483978
147,Letourneux / Hochelaga,Mercier - Hochelaga-Maisonneuve,45.55465888075087,-73.54660302400589
500,Letourneux / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.55078357889704,-73.53409996037954
948,Lincoln / St-Marc,Ville-Marie,45.49404056072524,-73.58274042606354
802,Lincoln / St-Mathieu,Ville-Marie,45.49503704949293,-73.58157634735107
750,Lincoln / du Fort,Ville-Marie,45.49306511863136,-73.58382672071457
482,Lionel-Groulx / George-Vanier,Le Sud-Ouest,45.48632828127419,-73.57357263565062
597,Liébert / Hochelaga,Mercier - Hochelaga-Maisonneuve,45.59587457490178,-73.52352797985077
654,Logan / Lafayette,Longueuil,45.51654502289009,-73.50663459861607
627,Logan / Tiffin,Longueuil,45.513787364296896,-73.50874415600629
310,Logan / de Champlain,Ville-Marie,45.5231943285584,-73.55584256350994
1191,Louis-Hebert / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.55289658319576,-73.60239302095579
718,Louis-Hébert / Bélanger,Villeray—Saint-Michel—Parc-Extension,45.55158518908433,-73.59916493296623
610,Louis-Hébert / St-Zotique,Rosemont - La Petite-Patrie,45.55001,-73.59576
265,Louis-Hébert / de Bellechasse,Rosemont - La Petite-Patrie,45.546661109634606,-73.58868420124054
673,Louis-Hémon / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.5517742671765,-73.60347837231528
275,Louis-Hémon / Rosemont,Rosemont - La Petite-Patrie,45.544500877623655,-73.58810484409332
743,Louisbourg / O'Brien,Ahuntsic-Cartierville,45.53039449604383,-73.70393217686795
1075,Louvain / d'Iberville,Villeray—Saint-Michel—Parc-Extension,45.56939715879472,-73.63372097439424
620,Lucien L'Allier / St-Jacques,Ville-Marie,45.49354367087787,-73.568536271232
226,Léa-Roback / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.471703687608354,-73.58268946409225
1228,Léon / Donck,Laval,45.55688821156085,-73.6895003914833
1027,Léonard-de-Vinci / Villeray,Villeray—Saint-Michel—Parc-Extension,45.56581967268723,-73.5998260974884
737,Mackay / René-Lévesque,Ville-Marie,45.49445745087875,-73.57411649085407
384,Mackay / Ste-Catherine,Ville-Marie,45.495774063803815,-73.57687845826149
715,Mackay / de Maisonneuve,Ville-Marie,45.496840189747,-73.5792407642475
465,Maguire / Henri-Julien,Le Plateau-Mont-Royal,45.527041096087785,-73.59347056655677
331,Maguire / St-Laurent,Le Plateau-Mont-Royal,45.52462848559264,-73.5958108305931
746,Mairie d'arrondissement LaSalle (Dupras / Jeannette),LaSalle,45.429166968311485,-73.66280972957611
843,Mairie d'arrondissement Montréal-Nord (Hébert / de Charleroi),Montréal-Nord,45.59398503487043,-73.63767206668854
530,Mairie d'arrondissement St-Laurent (Beaudet / Marcel-Laurin),Saint-Laurent,45.50682415585665,-73.68184804916382
781,Mansfield / Sherbrooke,Ville-Marie,45.50301533529815,-73.5751303658617
494,Mansfield / Ste-Catherine,Ville-Marie,45.50140664031126,-73.57165485620499
791,Mansfield / de la Gauchetière,Ville-Marie,45.499078974175056,-73.56702102351846
96,Marché Atwater,Le Sud-Ouest,45.48020822800015,-73.57759863138199
58,Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833
143,Marché Jean-Talon (Henri-Julien / Jean-Talon),Rosemont - La Petite-Patrie,45.53678525128436,-73.6148879583925
85,Marché Maisonneuve,Mercier - Hochelaga-Maisonneuve,45.55321884238814,-73.53978216648102
829,Marcil / Sherbrooke,Côte-des-Neiges - Notre-Dame-de-Grâce,45.471743,-73.613924
1080,Marcil / de la Côte Saint Luc,Côte-des-Neiges - Notre-Dame-de-Grâce,45.47835429860073,-73.62848530239717
936,Marianne / de Lorimier,Le Plateau-Mont-Royal,45.53402821126129,-73.57024937868117
817,Marie / de Mont-Royal,Longueuil,45.497292117993744,-73.48374999130101
707,Marie-Anne / Papineau,Le Plateau-Mont-Royal,45.53176697148175,-73.5724139213562
150,Marie-Anne / St-Hubert,Le Plateau-Mont-Royal,45.5246829812827,-73.5788968205452
820,Marie-Anne / de la Roche,Le Plateau-Mont-Royal,45.52755050760189,-73.5762870311737
4,Marmier / St-Denis,Rosemont - La Petite-Patrie,45.53102667048665,-73.59862312674522
603,Marquette / Fleury,Ahuntsic-Cartierville,45.56735205736566,-73.65378744900227
165,Marquette / Laurier,Le Plateau-Mont-Royal,45.53543,-73.5822
297,Marquette / Rachel,Le Plateau-Mont-Royal,45.52983801723605,-73.5703244805336
1089,Marquette / des Carrières,Rosemont - La Petite-Patrie,45.53859456744162,-73.58865737915039
799,Marquette / du Coteau-Rouge,Longueuil,45.52022330145822,-73.49676324058237
119,Marquette / du Mont-Royal,Le Plateau-Mont-Royal,45.53221791147474,-73.57543140649796
75,Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472
840,Mayfield / St-Martin O,Laval,45.553017541248565,-73.75822663307189
882,Mc Gill / Place d'Youville,Ville-Marie,45.500014581102505,-73.55625258141116
665,McCulloch / de la Côte Ste-Catherine,Outremont,45.51577505385328,-73.60060930252075
202,McGill / Wellington,Ville-Marie,45.499447710650415,-73.55489909648894
1110,McGill / des Récollets,Ville-Marie,45.5008091986628,-73.55894923210143
481,McKenna / Édouard-Montpetit,Côte-des-Neiges - Notre-Dame-de-Grâce,45.50116436275711,-73.62056359648705
130,McLynn / Plamondon,Côte-des-Neiges - Notre-Dame-de-Grâce,45.48911308766352,-73.6470128595829
755,McNamara / St-Martin O,Laval,45.57120355585774,-73.72351884841918
68,McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302
1201,Melrose / de Verdun,Verdun,45.45381979371188,-73.57238446649716
315,Melville / de Maisonneuve,Westmount,45.48184019359366,-73.59537899494171
20,Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843
120,Messier / du Mont-Royal,Le Plateau-Mont-Royal,45.53711414,-73.5710031
599,Metcalfe / de Maisonneuve,Ville-Marie,45.501804363327565,-73.57434511184692
542,Michelet / Jean-Talon,Saint-Léonard,45.57627820285533,-73.58353972434998
244,Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217
63,Milton / St-Laurent,Le Plateau-Mont-Royal,45.512903912221326,-73.57059180741999
164,Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036
432,Milton / du Parc,Le Plateau-Mont-Royal,45.50936142835129,-73.57386365532875
562,Molson / Beaubien,Rosemont - La Petite-Patrie,45.54968589617967,-73.59115451574326
304,Molson / Wiliam-Tremblay,Rosemont - La Petite-Patrie,45.541602844435374,-73.56496073305605
129,Monk / de Biencourt,Le Sud-Ouest,45.45866319241031,-73.59602272510529
994,Mont-Royal / St-Denis,Le Plateau-Mont-Royal,45.52387117795268,-73.58307838439941
208,Montcalm / Ontario,Ville-Marie,45.52110494530867,-73.56229394674301
160,Montcalm / de Maisonneuve,Ville-Marie,45.519131967116216,-73.55788965214742
374,Montmorency / Legrand,Laval,45.55406725747279,-73.70949894189833
991,Montmorency / du bon Pasteur,Laval,45.55329239896619,-73.71069212807924
923,Morin / du Parc,Laval,45.60315830089783,-73.65980833768845
961,Mountain Sights / Édouard-Montpetit,Côte-des-Neiges - Notre-Dame-de-Grâce,45.4872273014705,-73.63343954086304
1186,Mozart / Drolet,Rosemont - La Petite-Patrie,45.53632505680015,-73.61286163330078
713,Mozart / St-Laurent,Rosemont - La Petite-Patrie,45.53328624709234,-73.61546382309369
278,Mozart / Waverly,Rosemont - La Petite-Patrie,45.5315236502754,-73.61701235175133
360,Murray / Wellington,Le Sud-Ouest,45.49225247724067,-73.55850666761398
394,Métro Acadie (de l'Acadie / Beaumont),Villeray—Saint-Michel—Parc-Extension,45.52357479400008,-73.62344294786453
246,Métro Angrignon (Lamont / des Trinitaires),Le Sud-Ouest,45.44650450192042,-73.6025619506836
511,Métro Assomption (Chauveau / de l'Assomption),Mercier - Hochelaga-Maisonneuve,45.569789,-73.548081
99,Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.48952522221574,-73.5844581949641
764,Métro Beaubien (de Chateaubriand / Beaubien),Rosemont - La Petite-Patrie,45.5353599615622,-73.60363483428955
1185,Métro Beaubien (de St-Vallier / Beaubien),Rosemont - La Petite-Patrie,45.53478444274838,-73.60463261604308
146,Métro Beaudry (Beaudry / Ste-Catherine),Ville-Marie,45.51888453178292,-73.55593845248222
443,Métro Bonaventure (de la Gauchetière / de la Cathédrale),Ville-Marie,45.49831217703312,-73.56725603342056
478,Métro Cadillac (Cadillac / Sherbrooke),Mercier - Hochelaga-Maisonneuve,45.57683333463968,-73.54647415224463
617,Métro Cartier,Laval,45.56007440937141,-73.68125259876251
742,Métro Champ-de-Mars (Hôtel-de-Ville / Viger),Ville-Marie,45.50956143036354,-73.55743234369584
1,Métro Champ-de-Mars (Viger / Sanguinet),Ville-Marie,45.51025293429709,-73.55677664279938
1163,Métro Charlevoix (Centre / Charlevoix),Le Sud-Ouest,45.47840089832752,-73.56956273317337
287,Métro Charlevoix (Charlevoix / Centre),Le Sud-Ouest,45.47840064366771,-73.56917751956644
399,Métro Crémazie (Crémazie / Lajeunesse),Ahuntsic-Cartierville,45.54640752148169,-73.63842844963074
580,Métro Côte-Ste-Catherine (Beaucourt / de la Côte-Ste-Catherine),Côte-des-Neiges - Notre-Dame-de-Grâce,45.491513,-73.633649
341,Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),Côte-des-Neiges - Notre-Dame-de-Grâce,45.4955375395181,-73.6222583055769
1136,Métro Fabre (Garnier / Jean-Talon),Rosemont - La Petite-Patrie,45.546074528795934,-73.60860433436756
388,Métro Frontenac (Ontario / du Havre),Ville-Marie,45.53370598779895,-73.55217933654784
1091,Métro Georges-Vanier (Georges-Vanier / Coursol),Le Sud-Ouest,45.48817596112252,-73.57595980167389
288,Métro Georges-Vanier (St-Antoine / Canning),Le Sud-Ouest,45.4891,-73.57656
1159,Métro Georges-Vanier (Terrasse Coursol / Canning),Le Sud-Ouest,45.48882629021402,-73.57531207291686
91,Métro Henri-Bourassa (Henri-Bourassa / Millen),Ahuntsic-Cartierville,45.55675103297278,-73.66716161370277
282,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),Mercier - Hochelaga-Maisonneuve,45.59685627935051,-73.53526366878214
452,Métro Jarry (Lajeunesse / Jarry),Villeray—Saint-Michel—Parc-Extension,45.54355974189168,-73.62777203321457
431,Métro Jean-Talon (Berri / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.53900036432657,-73.6142510175705
231,Métro Jolicoeur (de Sève / Drake),Le Sud-Ouest,45.45608545783109,-73.58193710446358
88,Métro Joliette  (Hochelaga / Joliette),Mercier - Hochelaga-Maisonneuve,45.54699194653282,-73.55115339159964
522,Métro Langelier (Langelier / Sherbrooke),Mercier - Hochelaga-Maisonneuve,45.58284663189181,-73.54247644543648
209,Métro Lasalle (de Rushbrooke / Caisse),Verdun,45.47039991066639,-73.56551858292733
201,Métro Laurier (Berri / St-Joseph),Le Plateau-Mont-Royal,45.52723106564012,-73.58672618865965
35,Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.48295816149219,-73.57975836854166
519,Métro Longueuil - Université de Sherbrooke (du Terminus),Longueuil,45.5233308452134,-73.52013658267424
396,Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Ville-Marie,45.49487159597493,-73.57112377882004
301,Métro Monk (Allard / Beaulieu),Le Sud-Ouest,45.451030919298056,-73.5939010977745
1045,Métro Monk (Allard / Briand),Le Sud-Ouest,45.45133291842274,-73.59250903129578
42,Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994
667,Métro Montmorency,Laval,45.55814299291968,-73.71942043304443
390,Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238445756922,-73.55236601831166
31,Métro Parc  (Hutchison / Ogilvy),Villeray—Saint-Michel—Parc-Extension,45.53035130173597,-73.6243924498558
74,Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507
101,Métro Pie-IX (Pierre-de-Coubertin / Desjardins),Mercier - Hochelaga-Maisonneuve,45.55437339981968,-73.55137467384337
1090,Métro Place Saint-Henri ( Charlebois / Saint-Ferdinand),Le Sud-Ouest,45.47689913441439,-73.58656793832779
329,Métro Place Saint-Henri (St-Ferdinand / St-Jacques),Le Sud-Ouest,45.47728092665489,-73.58730420470238
1220,Métro Place-d'Armes (St-Urbain / Viger),Ville-Marie,45.5063863763071,-73.55969488620758
428,Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),Ville-Marie,45.50820461505136,-73.56881439685822
320,Métro Plamondon (de Kent / Victoria),Côte-des-Neiges - Notre-Dame-de-Grâce,45.494686752797904,-73.63871866467889
314,Métro Préfontaine (Moreau / Hochelaga),Mercier - Hochelaga-Maisonneuve,45.541374968866094,-73.5542231798172
727,Métro Préfontaine (Préfontaine / Hochelaga),Mercier - Hochelaga-Maisonneuve,45.54224663397568,-73.55461478233337
194,Métro Radisson (Sherbrooke / des Groseilliers),Mercier - Hochelaga-Maisonneuve,45.58917500418707,-73.53965610265732
145,Métro Rosemont (de St-Vallier / Rosemont),Rosemont - La Petite-Patrie,45.531921043052655,-73.59804779291153
82,Métro Sauvé (Berri / Sauvé),Ahuntsic-Cartierville,45.55069206841976,-73.65636706352234
24,Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572
586,Métro Snowdon (Circle / Queen-Mary),Côte-des-Neiges - Notre-Dame-de-Grâce,45.48514885008702,-73.6275440454483
57,Métro St-Laurent ( de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471
69,Métro St-Michel (Shaughnessy / St-Michel),Villeray—Saint-Michel—Parc-Extension,45.55897660298603,-73.59951764345168
422,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),Côte-des-Neiges - Notre-Dame-de-Grâce,45.50363996257211,-73.6182689666748
216,Métro Vendôme (de Marlowe / de Maisonneuve),Côte-des-Neiges - Notre-Dame-de-Grâce,45.47393028235147,-73.60473453998564
1262,Métro Verdun (Willibrord / de Verdun ),Verdun,45.45944220460236,-73.57252441513992
389,Métro Viau ( Pierre-de-Coubertin / Viau),Mercier - Hochelaga-Maisonneuve,45.56221872617909,-73.54626774787903
335,Métro Villa-Maria (de Monkland / Décarie),Côte-des-Neiges - Notre-Dame-de-Grâce,45.4789683985657,-73.61959934234618
470,Métro de Castelnau (de Castelnau / St-Laurent),Villeray—Saint-Michel—Parc-Extension,45.53552563367942,-73.61981123685837
498,Métro de l'Église (Ross / de l'Église),Verdun,45.46283577794114,-73.565876549128
852,Métro de la Concorde (Léo-Lacombe),Laval,45.5604898518365,-73.7091851234436
712,Métro de la Savane (Décarie / de Sorel),Côte-des-Neiges - Notre-Dame-de-Grâce,45.500251758943925,-73.66171056035454
561,Métro du Collège (Cartier / Décarie),Saint-Laurent,45.50843904979172,-73.6729645729065
461,Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),Outremont,45.5102725432849,-73.61140972936482
996,N.-P. Lapierre / Armand-Frappier,Sainte-Julie,45.57978196712583,-73.34458894098134
783,Natatorium (LaSalle / Rolland),Verdun,45.4443505862464,-73.57542979723802
1230,Newman / Léger,LaSalle,45.4423746754694,-73.61801972726425
513,Newman / Senkus,LaSalle,45.44404309237571,-73.61375212669373
626,Nicolet / Sherbrooke,Mercier - Hochelaga-Maisonneuve,45.54969542033443,-73.55464696884155
199,Notre-Dame  / St-Martin,Le Sud-Ouest,45.48830194643546,-73.56871783733366
1189,Notre-Dame / Gauvin,Ville-Marie,45.49997974915214,-73.56027960777283
230,Notre-Dame / St-Gabriel,Ville-Marie,45.50714391928411,-73.55511903762817
600,Notre-Dame-de-Grâce / Décarie,Côte-des-Neiges - Notre-Dame-de-Grâce,45.477332647079656,-73.61529976129532
473,Notre-Dame-de-Grâce / Westmount,Westmount,45.48046706437983,-73.61122308304402
592,O'Brien / Poirier,Saint-Laurent,45.52252484113786,-73.69143962860107
25,Omer-Lavallée / du Midway,Rosemont - La Petite-Patrie,45.5457759528664,-73.56217458844185
760,Ontario / Sicard,Mercier - Hochelaga-Maisonneuve,45.55626186680846,-73.53744059801102
32,Ontario / Ville-Marie,Mercier - Hochelaga-Maisonneuve,45.56001959585449,-73.534934520776
1129,Ottawa / Peel,Le Sud-Ouest,45.49417217345992,-73.55937838554382
356,Ottawa / William,Le Sud-Ouest,45.48972725318433,-73.56406286358833
114,Ottawa / du Séminaire,Le Sud-Ouest,45.4912954250061,-73.56159925460815
839,Ouimet / Goineau,Laval,45.57504823374693,-73.68799567222595
449,Panet / Ste-Catherine,Ville-Marie,45.51999897796297,-73.5548883676529
724,Panet / de Maisonneuve,Ville-Marie,45.52056370996958,-73.55610340833664
537,Papineau / Émile-Journault,Villeray—Saint-Michel—Parc-Extension,45.55988367688166,-73.63356828689575
792,Parc Aimé-Léonard (Gouin / Ste-Gertrude),Montréal-Nord,45.60835820969716,-73.63850623369217
692,Parc Armand-Bombardier (Perras / Armand-Bombardier),Rivière-des-Prairies - Pointe-aux-Trembles,45.6391233,-73.5961118
604,Parc Atwater (Saint-Charles),Le Sud-Ouest,45.47730088343685,-73.57314472410508
292,Parc Baldwin (Chapleau / Sherbrooke),Le Plateau-Mont-Royal,45.53536352346638,-73.56201391202376
771,Parc Bariteau (Saint-Georges),Longueuil,45.507181850364056,-73.49484494889111
605,Parc Beaubien Outremont (Stuart / St-Viateur),Outremont,45.51596969492227,-73.60827505588531
623,Parc Beaulac (rue Élizabeth),Saint-Laurent,45.5200557245067,-73.67795147001743
576,Parc Benny (Benny / de Monkland),Côte-des-Neiges - Notre-Dame-de-Grâce,45.46693565237702,-73.63153114914894
767,Parc Chamberland (Dorais / de l'Église),Saint-Laurent,45.502989,-73.689113
476,Parc Champdoré (Champdoré / de Lille),Villeray—Saint-Michel—Parc-Extension,45.5692509593831,-73.63642623429769
797,Parc Charleroi (Alfred / Louis-Francoeur),Montréal-Nord,45.59953472156509,-73.62360253930092
779,Parc Chenier (de l'Aréna / Chenier),Anjou,45.60248649638568,-73.5432904958725
920,Parc Chopin (Dumouchel / Tessier),Laval,45.570726609302966,-73.7370860205192
619,Parc Courbertin (Valéry / Perrier),Saint-Léonard,45.5839877335556,-73.60809333622456
872,Parc D.-E.-Joyal (Édouard / Windsor),Longueuil,45.50073113467841,-73.47395724618764
675,Parc Delorme (Malouin / Laferté),Saint-Léonard,45.5904902,-73.5902694
867,Parc Ernest-Rouleau (Gouin),Rivière-des-Prairies - Pointe-aux-Trembles,45.63131269772338,-73.61631497740746
568,Parc Eusèbe-Ménard (Gouin / St-Vital),Montréal-Nord,45.59253950875074,-73.64874824881554
567,Parc Ferland (Belleherbe / Albanel),Saint-Léonard,45.59573798024675,-73.59529852867126
641,Parc Félix-Leclerc (François-Boivin / St-Zotique),Mercier - Hochelaga-Maisonneuve,45.5914549914687,-73.56275528669356
221,Parc Garibaldi (Liénart / Bélanger),Saint-Léonard,45.586476480180046,-73.570396900177
228,Parc Georges St-Pierre (Oxford / Upper Lachine),Côte-des-Neiges - Notre-Dame-de-Grâce,45.46887995929811,-73.60943913459778
609,Parc Grovehill (St-Antoine / Ivan-Franko),Lachine,45.43982382100397,-73.69487822055817
956,Parc Hector-Toe-Blake (du Sussex / René-Lévesque),Ville-Marie,45.48915410275294,-73.58088755610879
851,Parc Henri-Dunant (Léger / Henri-Dunant),Laval,45.56843961893042,-73.6752020941276
520,Parc Henri-Julien (Legendre / Henri-Julien),Ahuntsic-Cartierville,45.54612833838664,-73.64650368695946
506,Parc Hilda-Ramacière (de Bullion / Prince-Arthur),Le Plateau-Mont-Royal,45.51562131982338,-73.57212960720062
632,Parc Honoré-Mercier (Notre-Dame / Liébert),Mercier - Hochelaga-Maisonneuve,45.59275253568305,-73.51035632193089
1252,Parc Howard,Villeray—Saint-Michel—Parc-Extension,45.53337693203317,-73.64228380847635
538,Parc Howard (de l'Épée / de Liège),Villeray—Saint-Michel—Parc-Extension,45.53318929909303,-73.64188581705093
547,Parc Hébert (Colbert / Provencher),Saint-Léonard,45.57237805962001,-73.59370462596415
784,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),Rosemont - La Petite-Patrie,45.551584,-73.561916
518,Parc Jean-Drapeau (Chemin Macdonald),Ville-Marie,45.512470265414784,-73.53212228978008
12,Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.51689731423111,-73.58910799026489
13,Parc Jeanne-Mance (monument sir George-Étienne-Cartier),Le Plateau-Mont-Royal,45.51487490356938,-73.58486406505108
140,Parc Joseph-Robin (18e avenue / Everett),Villeray—Saint-Michel—Parc-Extension,45.56481129244175,-73.59580412507057
662,Parc Joyce (Rockland / Lajoie),Outremont,45.515617,-73.614991
